"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","SHPRICE","TOT","IDX2015","M","1992-03",23.79607,
"CAN","SHPRICE","TOT","IDX2015","M","1992-04",23.40149,
"CAN","SHPRICE","TOT","IDX2015","M","1992-05",23.62723,
"CAN","SHPRICE","TOT","IDX2015","M","1992-06",23.62563,
"CAN","SHPRICE","TOT","IDX2015","M","1992-07",24.01422,
"CAN","SHPRICE","TOT","IDX2015","M","1992-08",23.73177,
"CAN","SHPRICE","TOT","IDX2015","M","1992-09",22.99923,
"CAN","SHPRICE","TOT","IDX2015","M","1992-10",23.26591,
"CAN","SHPRICE","TOT","IDX2015","M","1992-11",22.89427,
"CAN","SHPRICE","TOT","IDX2015","M","1992-12",23.36578,
"CAN","SHPRICE","TOT","IDX2015","M","1993-01",23.05216,
"CAN","SHPRICE","TOT","IDX2015","M","1993-02",24.07189,
"CAN","SHPRICE","TOT","IDX2015","M","1993-03",25.12321,
"CAN","SHPRICE","TOT","IDX2015","M","1993-04",26.42713,
"CAN","SHPRICE","TOT","IDX2015","M","1993-05",27.07759,
"CAN","SHPRICE","TOT","IDX2015","M","1993-06",27.66124,
"CAN","SHPRICE","TOT","IDX2015","M","1993-07",27.66724,
"CAN","SHPRICE","TOT","IDX2015","M","1993-08",28.85504,
"CAN","SHPRICE","TOT","IDX2015","M","1993-09",27.83029,
"CAN","SHPRICE","TOT","IDX2015","M","1993-10",29.6779,
"CAN","SHPRICE","TOT","IDX2015","M","1993-11",29.15255,
"CAN","SHPRICE","TOT","IDX2015","M","1993-12",30.13741,
"CAN","SHPRICE","TOT","IDX2015","M","1994-01",31.76527,
"CAN","SHPRICE","TOT","IDX2015","M","1994-02",30.85161,
"CAN","SHPRICE","TOT","IDX2015","M","1994-03",30.19453,
"CAN","SHPRICE","TOT","IDX2015","M","1994-04",29.75865,
"CAN","SHPRICE","TOT","IDX2015","M","1994-05",30.17465,
"CAN","SHPRICE","TOT","IDX2015","M","1994-06",28.07187,
"CAN","SHPRICE","TOT","IDX2015","M","1994-07",29.1439,
"CAN","SHPRICE","TOT","IDX2015","M","1994-08",30.33317,
"CAN","SHPRICE","TOT","IDX2015","M","1994-09",30.36581,
"CAN","SHPRICE","TOT","IDX2015","M","1994-10",29.92973,
"CAN","SHPRICE","TOT","IDX2015","M","1994-11",28.54721,
"CAN","SHPRICE","TOT","IDX2015","M","1994-12",29.38548,
"CAN","SHPRICE","TOT","IDX2015","M","1995-01",28.01768,
"CAN","SHPRICE","TOT","IDX2015","M","1995-02",28.76619,
"CAN","SHPRICE","TOT","IDX2015","M","1995-03",30.08287,
"CAN","SHPRICE","TOT","IDX2015","M","1995-04",29.84478,
"CAN","SHPRICE","TOT","IDX2015","M","1995-05",31.02456,
"CAN","SHPRICE","TOT","IDX2015","M","1995-06",31.57209,
"CAN","SHPRICE","TOT","IDX2015","M","1995-07",32.1851,
"CAN","SHPRICE","TOT","IDX2015","M","1995-08",31.49921,
"CAN","SHPRICE","TOT","IDX2015","M","1995-09",31.59022,
"CAN","SHPRICE","TOT","IDX2015","M","1995-10",31.09793,
"CAN","SHPRICE","TOT","IDX2015","M","1995-11",32.50681,
"CAN","SHPRICE","TOT","IDX2015","M","1995-12",32.87196,
"CAN","SHPRICE","TOT","IDX2015","M","1996-01",34.64955,
"CAN","SHPRICE","TOT","IDX2015","M","1996-02",34.40749,
"CAN","SHPRICE","TOT","IDX2015","M","1996-03",34.66629,
"CAN","SHPRICE","TOT","IDX2015","M","1996-04",35.89119,
"CAN","SHPRICE","TOT","IDX2015","M","1996-05",36.5881,
"CAN","SHPRICE","TOT","IDX2015","M","1996-06",35.17706,
"CAN","SHPRICE","TOT","IDX2015","M","1996-07",34.37561,
"CAN","SHPRICE","TOT","IDX2015","M","1996-08",35.86999,
"CAN","SHPRICE","TOT","IDX2015","M","1996-09",36.89962,
"CAN","SHPRICE","TOT","IDX2015","M","1996-10",39.04586,
"CAN","SHPRICE","TOT","IDX2015","M","1996-11",41.95992,
"CAN","SHPRICE","TOT","IDX2015","M","1996-12",41.33477,
"CAN","SHPRICE","TOT","IDX2015","M","1997-01",42.60787,
"CAN","SHPRICE","TOT","IDX2015","M","1997-02",42.94443,
"CAN","SHPRICE","TOT","IDX2015","M","1997-03",40.7991,
"CAN","SHPRICE","TOT","IDX2015","M","1997-04",41.68068,
"CAN","SHPRICE","TOT","IDX2015","M","1997-05",44.50854,
"CAN","SHPRICE","TOT","IDX2015","M","1997-06",44.89643,
"CAN","SHPRICE","TOT","IDX2015","M","1997-07",47.96455,
"CAN","SHPRICE","TOT","IDX2015","M","1997-08",46.11025,
"CAN","SHPRICE","TOT","IDX2015","M","1997-09",49.09817,
"CAN","SHPRICE","TOT","IDX2015","M","1997-10",47.71824,
"CAN","SHPRICE","TOT","IDX2015","M","1997-11",45.41976,
"CAN","SHPRICE","TOT","IDX2015","M","1997-12",46.72152,
"CAN","SHPRICE","TOT","IDX2015","M","1998-01",46.72682,
"CAN","SHPRICE","TOT","IDX2015","M","1998-02",49.46263,
"CAN","SHPRICE","TOT","IDX2015","M","1998-03",52.71255,
"CAN","SHPRICE","TOT","IDX2015","M","1998-04",53.45521,
"CAN","SHPRICE","TOT","IDX2015","M","1998-05",52.9307,
"CAN","SHPRICE","TOT","IDX2015","M","1998-06",51.37627,
"CAN","SHPRICE","TOT","IDX2015","M","1998-07",48.3394,
"CAN","SHPRICE","TOT","IDX2015","M","1998-08",38.57086,
"CAN","SHPRICE","TOT","IDX2015","M","1998-09",39.15256,
"CAN","SHPRICE","TOT","IDX2015","M","1998-10",43.2962,
"CAN","SHPRICE","TOT","IDX2015","M","1998-11",44.24179,
"CAN","SHPRICE","TOT","IDX2015","M","1998-12",45.23258,
"CAN","SHPRICE","TOT","IDX2015","M","1999-01",46.93157,
"CAN","SHPRICE","TOT","IDX2015","M","1999-02",44.02435,
"CAN","SHPRICE","TOT","IDX2015","M","1999-03",46.01262,
"CAN","SHPRICE","TOT","IDX2015","M","1999-04",48.92012,
"CAN","SHPRICE","TOT","IDX2015","M","1999-05",47.71433,
"CAN","SHPRICE","TOT","IDX2015","M","1999-06",48.88783,
"CAN","SHPRICE","TOT","IDX2015","M","1999-07",49.38271,
"CAN","SHPRICE","TOT","IDX2015","M","1999-08",48.61404,
"CAN","SHPRICE","TOT","IDX2015","M","1999-09",48.52275,
"CAN","SHPRICE","TOT","IDX2015","M","1999-10",50.60447,
"CAN","SHPRICE","TOT","IDX2015","M","1999-11",52.46658,
"CAN","SHPRICE","TOT","IDX2015","M","1999-12",58.67702,
"CAN","SHPRICE","TOT","IDX2015","M","2000-01",58.96162,
"CAN","SHPRICE","TOT","IDX2015","M","2000-02",64.06229,
"CAN","SHPRICE","TOT","IDX2015","M","2000-03",66.82956,
"CAN","SHPRICE","TOT","IDX2015","M","2000-04",63.71625,
"CAN","SHPRICE","TOT","IDX2015","M","2000-05",64.83278,
"CAN","SHPRICE","TOT","IDX2015","M","2000-06",69.41068,
"CAN","SHPRICE","TOT","IDX2015","M","2000-07",73.68076,
"CAN","SHPRICE","TOT","IDX2015","M","2000-08",76.22492,
"CAN","SHPRICE","TOT","IDX2015","M","2000-09",75.42292,
"CAN","SHPRICE","TOT","IDX2015","M","2000-10",70.73071,
"CAN","SHPRICE","TOT","IDX2015","M","2000-11",64.1326,
"CAN","SHPRICE","TOT","IDX2015","M","2000-12",62.87749,
"CAN","SHPRICE","TOT","IDX2015","M","2001-01",62.43716,
"CAN","SHPRICE","TOT","IDX2015","M","2001-02",60.57344,
"CAN","SHPRICE","TOT","IDX2015","M","2001-03",54.83681,
"CAN","SHPRICE","TOT","IDX2015","M","2001-04",54.41182,
"CAN","SHPRICE","TOT","IDX2015","M","2001-05",56.81107,
"CAN","SHPRICE","TOT","IDX2015","M","2001-06",55.11724,
"CAN","SHPRICE","TOT","IDX2015","M","2001-07",53.38261,
"CAN","SHPRICE","TOT","IDX2015","M","2001-08",53.01906,
"CAN","SHPRICE","TOT","IDX2015","M","2001-09",48.65707,
"CAN","SHPRICE","TOT","IDX2015","M","2001-10",48.25837,
"CAN","SHPRICE","TOT","IDX2015","M","2001-11",50.80525,
"CAN","SHPRICE","TOT","IDX2015","M","2001-12",52.62984,
"CAN","SHPRICE","TOT","IDX2015","M","2002-01",53.4778,
"CAN","SHPRICE","TOT","IDX2015","M","2002-02",52.56352,
"CAN","SHPRICE","TOT","IDX2015","M","2002-03",54.83158,
"CAN","SHPRICE","TOT","IDX2015","M","2002-04",54.16732,
"CAN","SHPRICE","TOT","IDX2015","M","2002-05",53.43659,
"CAN","SHPRICE","TOT","IDX2015","M","2002-06",50.9911,
"CAN","SHPRICE","TOT","IDX2015","M","2002-07",46.83861,
"CAN","SHPRICE","TOT","IDX2015","M","2002-08",45.99965,
"CAN","SHPRICE","TOT","IDX2015","M","2002-09",44.37339,
"CAN","SHPRICE","TOT","IDX2015","M","2002-10",42.88111,
"CAN","SHPRICE","TOT","IDX2015","M","2002-11",44.99958,
"CAN","SHPRICE","TOT","IDX2015","M","2002-12",46.06395,
"CAN","SHPRICE","TOT","IDX2015","M","2003-01",46.8285,
"CAN","SHPRICE","TOT","IDX2015","M","2003-02",45.48057,
"CAN","SHPRICE","TOT","IDX2015","M","2003-03",44.45478,
"CAN","SHPRICE","TOT","IDX2015","M","2003-04",45.23342,
"CAN","SHPRICE","TOT","IDX2015","M","2003-05",46.93018,
"CAN","SHPRICE","TOT","IDX2015","M","2003-06",49.01316,
"CAN","SHPRICE","TOT","IDX2015","M","2003-07",49.70874,
"CAN","SHPRICE","TOT","IDX2015","M","2003-08",51.40766,
"CAN","SHPRICE","TOT","IDX2015","M","2003-09",52.77692,
"CAN","SHPRICE","TOT","IDX2015","M","2003-10",53.44719,
"CAN","SHPRICE","TOT","IDX2015","M","2003-11",54.52989,
"CAN","SHPRICE","TOT","IDX2015","M","2003-12",56.14394,
"CAN","SHPRICE","TOT","IDX2015","M","2004-01",59.04029,
"CAN","SHPRICE","TOT","IDX2015","M","2004-02",60.53781,
"CAN","SHPRICE","TOT","IDX2015","M","2004-03",60.08792,
"CAN","SHPRICE","TOT","IDX2015","M","2004-04",60.33731,
"CAN","SHPRICE","TOT","IDX2015","M","2004-05",57.64899,
"CAN","SHPRICE","TOT","IDX2015","M","2004-06",58.80555,
"CAN","SHPRICE","TOT","IDX2015","M","2004-07",58.76984,
"CAN","SHPRICE","TOT","IDX2015","M","2004-08",57.78826,
"CAN","SHPRICE","TOT","IDX2015","M","2004-09",59.22698,
"CAN","SHPRICE","TOT","IDX2015","M","2004-10",61.3274,
"CAN","SHPRICE","TOT","IDX2015","M","2004-11",62.30326,
"CAN","SHPRICE","TOT","IDX2015","M","2004-12",63.72378,
"CAN","SHPRICE","TOT","IDX2015","M","2005-01",63.42913,
"CAN","SHPRICE","TOT","IDX2015","M","2005-02",66.46056,
"CAN","SHPRICE","TOT","IDX2015","M","2005-03",67.57674,
"CAN","SHPRICE","TOT","IDX2015","M","2005-04",66.07714,
"CAN","SHPRICE","TOT","IDX2015","M","2005-05",66.05225,
"CAN","SHPRICE","TOT","IDX2015","M","2005-06",68.76427,
"CAN","SHPRICE","TOT","IDX2015","M","2005-07",71.35077,
"CAN","SHPRICE","TOT","IDX2015","M","2005-08",73.67915,
"CAN","SHPRICE","TOT","IDX2015","M","2005-09",76.09396,
"CAN","SHPRICE","TOT","IDX2015","M","2005-10",73.18114,
"CAN","SHPRICE","TOT","IDX2015","M","2005-11",74.94723,
"CAN","SHPRICE","TOT","IDX2015","M","2005-12",77.82489,
"CAN","SHPRICE","TOT","IDX2015","M","2006-01",81.20816,
"CAN","SHPRICE","TOT","IDX2015","M","2006-02",82.0852,
"CAN","SHPRICE","TOT","IDX2015","M","2006-03",83.49017,
"CAN","SHPRICE","TOT","IDX2015","M","2006-04",85.70238,
"CAN","SHPRICE","TOT","IDX2015","M","2006-05",83.03589,
"CAN","SHPRICE","TOT","IDX2015","M","2006-06",79.09191,
"CAN","SHPRICE","TOT","IDX2015","M","2006-07",81.2915,
"CAN","SHPRICE","TOT","IDX2015","M","2006-08",83.90303,
"CAN","SHPRICE","TOT","IDX2015","M","2006-09",82.20487,
"CAN","SHPRICE","TOT","IDX2015","M","2006-10",83.39114,
"CAN","SHPRICE","TOT","IDX2015","M","2006-11",86.63263,
"CAN","SHPRICE","TOT","IDX2015","M","2006-12",89.5492,
"CAN","SHPRICE","TOT","IDX2015","M","2007-01",88.94408,
"CAN","SHPRICE","TOT","IDX2015","M","2007-02",92.10006,
"CAN","SHPRICE","TOT","IDX2015","M","2007-03",90.84308,
"CAN","SHPRICE","TOT","IDX2015","M","2007-04",94.35606,
"CAN","SHPRICE","TOT","IDX2015","M","2007-05",97.1953,
"CAN","SHPRICE","TOT","IDX2015","M","2007-06",97.18142,
"CAN","SHPRICE","TOT","IDX2015","M","2007-07",98.91542,
"CAN","SHPRICE","TOT","IDX2015","M","2007-08",93.57519,
"CAN","SHPRICE","TOT","IDX2015","M","2007-09",96.61527,
"CAN","SHPRICE","TOT","IDX2015","M","2007-10",99.14297,
"CAN","SHPRICE","TOT","IDX2015","M","2007-11",95.81201,
"CAN","SHPRICE","TOT","IDX2015","M","2007-12",95.35424,
"CAN","SHPRICE","TOT","IDX2015","M","2008-01",92.3514,
"CAN","SHPRICE","TOT","IDX2015","M","2008-02",93.07788,
"CAN","SHPRICE","TOT","IDX2015","M","2008-03",92.21645,
"CAN","SHPRICE","TOT","IDX2015","M","2008-04",96.87679,
"CAN","SHPRICE","TOT","IDX2015","M","2008-05",102.0274,
"CAN","SHPRICE","TOT","IDX2015","M","2008-06",102.6479,
"CAN","SHPRICE","TOT","IDX2015","M","2008-07",95.26191,
"CAN","SHPRICE","TOT","IDX2015","M","2008-08",93.24463,
"CAN","SHPRICE","TOT","IDX2015","M","2008-09",87.24745,
"CAN","SHPRICE","TOT","IDX2015","M","2008-10",67.9493,
"CAN","SHPRICE","TOT","IDX2015","M","2008-11",63.07032,
"CAN","SHPRICE","TOT","IDX2015","M","2008-12",58.98987,
"CAN","SHPRICE","TOT","IDX2015","M","2009-01",62.0204,
"CAN","SHPRICE","TOT","IDX2015","M","2009-02",58.92724,
"CAN","SHPRICE","TOT","IDX2015","M","2009-03",57.98178,
"CAN","SHPRICE","TOT","IDX2015","M","2009-04",64.32034,
"CAN","SHPRICE","TOT","IDX2015","M","2009-05",69.86866,
"CAN","SHPRICE","TOT","IDX2015","M","2009-06",72.33577,
"CAN","SHPRICE","TOT","IDX2015","M","2009-07",71.80637,
"CAN","SHPRICE","TOT","IDX2015","M","2009-08",75.42292,
"CAN","SHPRICE","TOT","IDX2015","M","2009-09",78.41676,
"CAN","SHPRICE","TOT","IDX2015","M","2009-10",78.79231,
"CAN","SHPRICE","TOT","IDX2015","M","2009-11",79.58658,
"CAN","SHPRICE","TOT","IDX2015","M","2009-12",80.86483,
"CAN","SHPRICE","TOT","IDX2015","M","2010-01",81.30677,
"CAN","SHPRICE","TOT","IDX2015","M","2010-02",79.8829,
"CAN","SHPRICE","TOT","IDX2015","M","2010-03",83.45537,
"CAN","SHPRICE","TOT","IDX2015","M","2010-04",84.78104,
"CAN","SHPRICE","TOT","IDX2015","M","2010-05",82.30941,
"CAN","SHPRICE","TOT","IDX2015","M","2010-06",81.45685,
"CAN","SHPRICE","TOT","IDX2015","M","2010-07",80.52513,
"CAN","SHPRICE","TOT","IDX2015","M","2010-08",81.78944,
"CAN","SHPRICE","TOT","IDX2015","M","2010-09",84.8238,
"CAN","SHPRICE","TOT","IDX2015","M","2010-10",87.64761,
"CAN","SHPRICE","TOT","IDX2015","M","2010-11",89.56783,
"CAN","SHPRICE","TOT","IDX2015","M","2010-12",92.64738,
"CAN","SHPRICE","TOT","IDX2015","M","2011-01",93.41709,
"CAN","SHPRICE","TOT","IDX2015","M","2011-02",97.07018,
"CAN","SHPRICE","TOT","IDX2015","M","2011-03",97.16712,
"CAN","SHPRICE","TOT","IDX2015","M","2011-04",97.37599,
"CAN","SHPRICE","TOT","IDX2015","M","2011-05",95.00018,
"CAN","SHPRICE","TOT","IDX2015","M","2011-06",91.54075,
"CAN","SHPRICE","TOT","IDX2015","M","2011-07",92.72158,
"CAN","SHPRICE","TOT","IDX2015","M","2011-08",86.53025,
"CAN","SHPRICE","TOT","IDX2015","M","2011-09",84.74576,
"CAN","SHPRICE","TOT","IDX2015","M","2011-10",83.03756,
"CAN","SHPRICE","TOT","IDX2015","M","2011-11",83.95289,
"CAN","SHPRICE","TOT","IDX2015","M","2011-12",82.75748,
"CAN","SHPRICE","TOT","IDX2015","M","2012-01",85.88154,
"CAN","SHPRICE","TOT","IDX2015","M","2012-02",87.51072,
"CAN","SHPRICE","TOT","IDX2015","M","2012-03",86.92337,
"CAN","SHPRICE","TOT","IDX2015","M","2012-04",84.62113,
"CAN","SHPRICE","TOT","IDX2015","M","2012-05",81.09511,
"CAN","SHPRICE","TOT","IDX2015","M","2012-06",80.17008,
"CAN","SHPRICE","TOT","IDX2015","M","2012-07",81.07572,
"CAN","SHPRICE","TOT","IDX2015","M","2012-08",83.05807,
"CAN","SHPRICE","TOT","IDX2015","M","2012-09",85.56171,
"CAN","SHPRICE","TOT","IDX2015","M","2012-10",86.0667,
"CAN","SHPRICE","TOT","IDX2015","M","2012-11",84.82533,
"CAN","SHPRICE","TOT","IDX2015","M","2012-12",85.765,
"CAN","SHPRICE","TOT","IDX2015","M","2013-01",88.2803,
"CAN","SHPRICE","TOT","IDX2015","M","2013-02",88.80955,
"CAN","SHPRICE","TOT","IDX2015","M","2013-03",89.09897,
"CAN","SHPRICE","TOT","IDX2015","M","2013-04",85.77365,
"CAN","SHPRICE","TOT","IDX2015","M","2013-05",87.77636,
"CAN","SHPRICE","TOT","IDX2015","M","2013-06",85.23157,
"CAN","SHPRICE","TOT","IDX2015","M","2013-07",86.92616,
"CAN","SHPRICE","TOT","IDX2015","M","2013-08",88.02386,
"CAN","SHPRICE","TOT","IDX2015","M","2013-09",89.34368,
"CAN","SHPRICE","TOT","IDX2015","M","2013-10",91.01359,
"CAN","SHPRICE","TOT","IDX2015","M","2013-11",93.42351,
"CAN","SHPRICE","TOT","IDX2015","M","2013-12",93.14001,
"CAN","SHPRICE","TOT","IDX2015","M","2014-01",95.7065,
"CAN","SHPRICE","TOT","IDX2015","M","2014-02",97.41881,
"CAN","SHPRICE","TOT","IDX2015","M","2014-03",99.59733,
"CAN","SHPRICE","TOT","IDX2015","M","2014-04",100.7263,
"CAN","SHPRICE","TOT","IDX2015","M","2014-05",102.0304,
"CAN","SHPRICE","TOT","IDX2015","M","2014-06",104.3338,
"CAN","SHPRICE","TOT","IDX2015","M","2014-07",106.4434,
"CAN","SHPRICE","TOT","IDX2015","M","2014-08",107.2668,
"CAN","SHPRICE","TOT","IDX2015","M","2014-09",107.1606,
"CAN","SHPRICE","TOT","IDX2015","M","2014-10",100.7782,
"CAN","SHPRICE","TOT","IDX2015","M","2014-11",103.387,
"CAN","SHPRICE","TOT","IDX2015","M","2014-12",100.1089,
"CAN","SHPRICE","TOT","IDX2015","M","2015-01",100.9038,
"CAN","SHPRICE","TOT","IDX2015","M","2015-02",105.7285,
"CAN","SHPRICE","TOT","IDX2015","M","2015-03",104.0623,
"CAN","SHPRICE","TOT","IDX2015","M","2015-04",106.6098,
"CAN","SHPRICE","TOT","IDX2015","M","2015-05",105.4901,
"CAN","SHPRICE","TOT","IDX2015","M","2015-06",103.4648,
"CAN","SHPRICE","TOT","IDX2015","M","2015-07",100.7142,
"CAN","SHPRICE","TOT","IDX2015","M","2015-08",97.85998,
"CAN","SHPRICE","TOT","IDX2015","M","2015-09",93.99223,
"CAN","SHPRICE","TOT","IDX2015","M","2015-10",95.97256,
"CAN","SHPRICE","TOT","IDX2015","M","2015-11",93.61954,
"CAN","SHPRICE","TOT","IDX2015","M","2015-12",91.58231,
"CAN","SHPRICE","TOT","IDX2015","M","2016-01",86.42041,
"CAN","SHPRICE","TOT","IDX2015","M","2016-02",88.01437,
"CAN","SHPRICE","TOT","IDX2015","M","2016-03",93.31869,
"CAN","SHPRICE","TOT","IDX2015","M","2016-04",95.19677,
"CAN","SHPRICE","TOT","IDX2015","M","2016-05",96.62364,
"CAN","SHPRICE","TOT","IDX2015","M","2016-06",97.93118,
"CAN","SHPRICE","TOT","IDX2015","M","2016-07",100.6193,
"CAN","SHPRICE","TOT","IDX2015","M","2016-08",102.3534,
"CAN","SHPRICE","TOT","IDX2015","M","2016-09",102.1077,
"CAN","SHPRICE","TOT","IDX2015","M","2016-10",102.5932,
"CAN","SHPRICE","TOT","IDX2015","M","2016-11",103.3672,
"CAN","SHPRICE","TOT","IDX2015","M","2016-12",106.4306,
"CAN","SHPRICE","TOT","IDX2015","M","2017-01",107.9394,
"CAN","SHPRICE","TOT","IDX2015","M","2017-02",109.1398,
"CAN","SHPRICE","TOT","IDX2015","M","2017-03",108.2026,
"CAN","SHPRICE","TOT","IDX2015","M","2017-04",109.0509,
"CAN","SHPRICE","TOT","IDX2015","M","2017-05",107.9957,
"CAN","SHPRICE","TOT","IDX2015","M","2017-06",106.7628,
"CAN","SHPRICE","TOT","IDX2015","M","2017-07",105.6894,
"CAN","SHPRICE","TOT","IDX2015","M","2017-08",105.4141,
"CAN","SHPRICE","TOT","IDX2015","M","2017-09",106.5621,
"CAN","SHPRICE","TOT","IDX2015","M","2017-10",110.3385,
"CAN","SHPRICE","TOT","IDX2015","M","2017-11",111.8084,
"CAN","SHPRICE","TOT","IDX2015","M","2017-12",112.2785,
"CAN","SHPRICE","TOT","IDX2015","M","2018-01",113.464,
"CAN","SHPRICE","TOT","IDX2015","M","2018-02",107.6199,
"CAN","SHPRICE","TOT","IDX2015","M","2018-03",107.9901,
"CAN","SHPRICE","TOT","IDX2015","M","2018-04",107.2621,
"CAN","SHPRICE","TOT","IDX2015","M","2018-05",111.3948,
"CAN","SHPRICE","TOT","IDX2015","M","2018-06",113.3493,
"CAN","SHPRICE","TOT","IDX2015","M","2018-07",114.5507,
"CAN","SHPRICE","TOT","IDX2015","M","2018-08",113.9279,
"CAN","SHPRICE","TOT","IDX2015","M","2018-09",112.5069,
"CAN","SHPRICE","TOT","IDX2015","M","2018-10",107.8389,
"CAN","SHPRICE","TOT","IDX2015","M","2018-11",105.6134,
"CAN","SHPRICE","TOT","IDX2015","M","2018-12",100.9393,
"CAN","SHPRICE","TOT","IDX2015","M","2019-01",104.6165,
"CAN","SHPRICE","TOT","IDX2015","M","2019-02",110.2759,
"CAN","SHPRICE","TOT","IDX2015","M","2019-03",112.4168,
"CAN","SHPRICE","TOT","IDX2015","M","2019-04",114.9087,
"CAN","SHPRICE","TOT","IDX2015","M","2019-05",113.8178,
"CAN","SHPRICE","TOT","IDX2015","M","2019-06",113.8331,
"CAN","SHPRICE","TOT","IDX2015","M","2019-07",115.1347,
"CAN","SHPRICE","TOT","IDX2015","M","2019-08",113.2873,
"CAN","SHPRICE","TOT","IDX2015","M","2019-09",116.2679,
"CAN","SHPRICE","TOT","IDX2015","M","2019-10",114.3991,
"CAN","SHPRICE","TOT","IDX2015","M","2019-11",118.0409,
"CAN","SHPRICE","TOT","IDX2015","M","2019-12",118.7978,
"CAN","SHPRICE","TOT","IDX2015","M","2020-01",121.1244,
"CAN","SHPRICE","TOT","IDX2015","M","2020-02",122.4475,
"CAN","SHPRICE","TOT","IDX2015","M","2020-03",95.94145,
"CAN","SHPRICE","TOT","IDX2015","M","2020-04",98.16383,
"CAN","SHPRICE","TOT","IDX2015","M","2020-05",103.8505,
"CAN","SHPRICE","TOT","IDX2015","M","2020-06",107.9628,
"CAN","SHPRICE","TOT","IDX2015","M","2020-07",111.0523,
"CAN","SHPRICE","TOT","IDX2015","M","2020-08",115.52,
"CAN","SHPRICE","TOT","IDX2015","M","2020-09",113.2146,
"CAN","SHPRICE","TOT","IDX2015","M","2020-10",113.2708,
"CAN","SHPRICE","TOT","IDX2015","M","2020-11",116.7689,
"CAN","SHPRICE","TOT","IDX2015","M","2020-12",122.2525,
"CAN","SHPRICE","TOT","IDX2015","M","2021-01",124.2181,
"CAN","SHPRICE","TOT","IDX2015","M","2021-02",127.3483,
"CAN","SHPRICE","TOT","IDX2015","M","2021-03",130.1205,
"CAN","SHPRICE","TOT","IDX2015","M","2021-04",133.6261,
"GBR","SHPRICE","TOT","IDX2015","M","1959-02",2.111872,
"GBR","SHPRICE","TOT","IDX2015","M","1959-03",2.122326,
"GBR","SHPRICE","TOT","IDX2015","M","1959-04",2.221647,
"GBR","SHPRICE","TOT","IDX2015","M","1959-05",2.289603,
"GBR","SHPRICE","TOT","IDX2015","M","1959-06",2.294831,
"GBR","SHPRICE","TOT","IDX2015","M","1959-07",2.253012,
"GBR","SHPRICE","TOT","IDX2015","M","1959-08",2.446426,
"GBR","SHPRICE","TOT","IDX2015","M","1959-09",2.399379,
"GBR","SHPRICE","TOT","IDX2015","M","1959-10",2.749615,
"GBR","SHPRICE","TOT","IDX2015","M","1959-11",2.812344,
"GBR","SHPRICE","TOT","IDX2015","M","1959-12",3.010985,
"GBR","SHPRICE","TOT","IDX2015","M","1960-01",2.995303,
"GBR","SHPRICE","TOT","IDX2015","M","1960-02",2.927347,
"GBR","SHPRICE","TOT","IDX2015","M","1960-03",2.953484,
"GBR","SHPRICE","TOT","IDX2015","M","1960-04",2.791434,
"GBR","SHPRICE","TOT","IDX2015","M","1960-05",2.890755,
"GBR","SHPRICE","TOT","IDX2015","M","1960-06",2.812344,
"GBR","SHPRICE","TOT","IDX2015","M","1960-07",2.817571,
"GBR","SHPRICE","TOT","IDX2015","M","1960-08",2.969166,
"GBR","SHPRICE","TOT","IDX2015","M","1960-09",2.937802,
"GBR","SHPRICE","TOT","IDX2015","M","1960-10",2.979621,
"GBR","SHPRICE","TOT","IDX2015","M","1960-11",2.833254,
"GBR","SHPRICE","TOT","IDX2015","M","1960-12",2.864618,
"GBR","SHPRICE","TOT","IDX2015","M","1961-01",2.979621,
"GBR","SHPRICE","TOT","IDX2015","M","1961-02",3.125988,
"GBR","SHPRICE","TOT","IDX2015","M","1961-03",3.261901,
"GBR","SHPRICE","TOT","IDX2015","M","1961-04",3.335084,
"GBR","SHPRICE","TOT","IDX2015","M","1961-05",3.293265,
"GBR","SHPRICE","TOT","IDX2015","M","1961-06",3.026668,
"GBR","SHPRICE","TOT","IDX2015","M","1961-07",2.943029,
"GBR","SHPRICE","TOT","IDX2015","M","1961-08",2.828026,
"GBR","SHPRICE","TOT","IDX2015","M","1961-09",2.786207,
"GBR","SHPRICE","TOT","IDX2015","M","1961-10",2.718251,
"GBR","SHPRICE","TOT","IDX2015","M","1961-11",2.749615,
"GBR","SHPRICE","TOT","IDX2015","M","1961-12",2.796662,
"GBR","SHPRICE","TOT","IDX2015","M","1962-01",2.801889,
"GBR","SHPRICE","TOT","IDX2015","M","1962-02",2.828026,
"GBR","SHPRICE","TOT","IDX2015","M","1962-03",2.754843,
"GBR","SHPRICE","TOT","IDX2015","M","1962-04",2.953484,
"GBR","SHPRICE","TOT","IDX2015","M","1962-05",2.890755,
"GBR","SHPRICE","TOT","IDX2015","M","1962-06",2.634612,
"GBR","SHPRICE","TOT","IDX2015","M","1962-07",2.624157,
"GBR","SHPRICE","TOT","IDX2015","M","1962-08",2.723478,
"GBR","SHPRICE","TOT","IDX2015","M","1962-09",2.718251,
"GBR","SHPRICE","TOT","IDX2015","M","1962-10",2.733933,
"GBR","SHPRICE","TOT","IDX2015","M","1962-11",2.843708,
"GBR","SHPRICE","TOT","IDX2015","M","1962-12",2.885528,
"GBR","SHPRICE","TOT","IDX2015","M","1963-01",2.895983,
